,count_words,count_mentions,count_hashtags,count_capital_words,count_excl_quest_marks,count_urls,count_emojis,sentiment,clean_text
4543,14,1,2,1,0,0,0,2,tri steve wozniak drink free thank googl hcker sxsw speakeasi link
4544,15,1,2,1,0,0,0,1,rt crisiscommon monitor collect dataset call volunt issu link sxsw japanquak
4545,17,1,2,1,1,0,0,2,lisa cohen announc iphon app month sweet comcom sxsw
4546,16,0,1,1,0,0,0,1,grab free music sxsw showcas artist mp torrent wild link sxsw
4547,27,1,2,1,0,0,0,1,funni think see everywher rt look sxsw beard guy plaid iphon sxsw nfusion
4548,21,0,1,1,0,0,0,0,barri diller pragmat straight forward nice look like want us grab pitchfork vs appl sxsw
4549,6,0,2,1,0,0,0,2,covet new ipad link sxsw
4550,14,1,1,2,0,0,0,2,great present ipad headach great think ux wundertablet sxsw
4551,17,1,1,2,1,0,0,2,good info rt improv websit rank advic googl amp bing sxsw link
4552,17,0,1,1,2,0,0,2,hmm ipad interfac talk ux research hmm like sound polit behind html sxsw
4553,23,0,2,0,0,0,0,2,think fell bit love googl today thank throw nerd parti speakeasi sxsw
4554,21,1,1,1,1,0,0,1,actual true appl open temporari store downtown austin sxsw amp ipad launch link
4555,13,0,1,0,0,0,0,2,look interest good luck sxsw localmind avail iphon link
4556,18,1,3,0,0,0,0,1,met rebecca moor fr googl amaz womenintech come see roomab austin conf ctr sxswi sxsw
4557,8,0,1,1,0,0,0,1,lazi googl sxsw
4558,16,0,3,1,0,0,0,1,quick enabl bubbl barrier paxeast sxsw appl store protect new nerdk
4559,15,0,2,0,0,0,0,2,msft panel touch interfac show bunch tablet no ipad sxsw dontbehatin
4560,27,0,1,1,0,0,0,0,launch pop appl store sxsw quot vintag quot store format mostli ipod snarki employe ah good old day
4561,17,2,4,1,0,0,0,1,buzz bill entrepreneur win tech award sxsw link via technolog
4562,12,2,1,0,0,0,0,1,googl map usag mobil wow sxsw via
4563,18,1,1,2,0,0,0,1,eww lol rt saw guy tweet ipad pee sxsw
4564,25,1,3,3,1,0,0,1,huzzah rt quot googl tweet quot new quot think speak quot mark belinski tweet panel sxsw umassjour
4565,13,0,1,1,0,0,0,3,googl might launch social network call circl sxsw cours link
4566,26,2,2,2,0,0,0,2,yup showusyouricrazi rt appl pop store sxsw day ipad releas could geniu move mktg histori
4567,19,0,1,1,0,0,0,1,one googl doodl guy wacki powerglov thing want play sxsw link
4568,21,0,1,1,0,0,0,2,per rumor googl may preview big social strategi theme costum parti sxsw yep link link
4569,28,1,2,2,0,0,0,1,rt watch ipad made movi busi make wish whatev parti made instead sxsw
4570,18,0,1,2,0,0,0,1,quot appl open temporari store austin sxsw ipad launch quot link sxsw
4571,9,0,1,0,0,0,0,1,sit access disabl ipad sxsw
4572,19,1,1,2,0,0,0,1,rate gsd amp idea citi llc star quot hotspot sxsw parti epic quot link
4573,18,1,1,1,1,0,0,1,optim way access lanyrd account iphon sxsw
4574,21,1,1,2,0,0,0,1,rt catch talk text speech android amp chrome leagu extraordinari hacker link sxsw
4575,14,1,1,0,0,0,0,2,guess no excus not get ipad link sxsw
4576,19,0,2,1,0,0,0,1,sxswi iphon gone yellow cab minivan anyon sxsw happen get yellow minivan cab
4577,19,3,2,2,0,0,0,1,rt googl launch major new social network call circl possibl today sxsw link via socialmedia
4578,24,0,1,0,1,0,0,2,happi exist go tri whole sxsw trip laptop iphon amp ipad link
4579,20,1,2,1,1,0,0,2,ûï unload appl store corner th congress austin temp store sxsw link di awesom
4580,22,1,3,1,0,0,0,2,celebr beauti web msft ie launch amp play new html game win ipad link sxsw
4581,19,0,1,0,0,0,0,1,snotti dbag sxsw quot actual android droid brand name differ quot die
4582,19,2,1,0,0,0,0,1,not launch today dev input rt googl launch major new social network circl link sxsw
4583,26,0,1,1,2,0,0,2,want one not rumor appl open temporari store downtown austin sxsw ipad launch link
4584,13,1,2,3,0,0,0,1,rt googl say futur locat locat locat link sxsw cnn
4585,19,1,1,1,0,0,0,1,interest gt gt rt googl launch major new social network call circl possibl today link sxsw
4586,20,1,1,1,0,0,0,1,excel deck rt nth time lucki googl new social network launch mayb link sxsw
4587,22,1,1,3,0,0,0,1,rt fedex truck keep arriv tv crew interview peopl line first ipad sxsw popup appl store link
4588,20,0,2,2,0,0,0,1,itun offer free sxsw sampler featur select year perform link itun sxsw
4589,20,1,1,1,0,0,0,1,rt googl launch major new social network call circl link sxsw brazil orkut user wait
4590,10,2,2,2,0,0,0,1,rt googl take mic healthdev sxsw
4591,10,0,1,1,1,0,0,1,googl launch new social portal today sxsw link
4592,17,1,1,1,0,0,0,0,rt line sourc code even longer ipad take appl sxsw
4593,16,0,2,2,0,0,0,1,checkout tronloungesxsw see disney nd screen free ipad app amp tronlegaci rconfgurd soundtrax sxsw
4594,9,1,1,1,0,0,0,1,free sxsw featur artist sampler itun link
4595,16,1,1,1,0,0,0,1,googl map search mobil sxsw acc ballroom other link
4596,26,0,2,2,1,0,0,0,twitter broken ipad follow sxsw hash right wow might nerdiest tweet yet tmsxsw sxsw
4597,17,1,1,0,0,0,0,0,note self downsid tweet white ipad expect mock sxsw
4598,20,2,1,1,1,0,0,1,rt hey rudi belgium dutch take sxsw launch www skylin net link today
4599,12,0,1,0,0,0,0,1,travel sxsw ipad
4600,18,0,4,0,0,0,0,2,ipad hand awesom dude gave cutsi hour line austin appl sxsw win
4601,22,0,2,1,2,0,0,1,want win ticket sxsw parti rule simpl link android unit android news mass android
4602,21,2,2,2,0,0,0,1,sxsw ballroom one seat reserv fourth row anyon want join htxsw
4603,9,1,1,1,1,0,0,2,ipad accessori bag thank sxsw
4604,22,1,1,1,0,0,0,1,call android amp iphon app dev need follow amp find sxsw screenburn cool swag
4605,8,0,1,1,0,0,0,2,pedicab iphon charger would epic win sxsw
4606,10,1,2,4,2,0,0,1,texa appl sxsw
4607,19,0,1,0,1,0,0,1,need charg sxsw talk sun iphon link boom
4608,23,0,2,1,0,0,0,2,ipad review sxsw seem rang wait shat fan boy knicker
4609,20,1,3,1,0,0,0,1,recyclematch googl earth headlin cleantech panel sxsw pm follow hashtag saveustechi link
4610,14,0,3,2,0,0,0,1,sxsw photographi iphon mani live photo amp vid watch live feed link
4611,19,0,1,1,0,0,0,0,realli amaz see mani peopl put appl note app ipad sxsw
4612,17,2,1,1,0,0,0,1,rt ireport austin appl store via highlight co founder josh william link sxsw
4613,9,0,3,1,0,0,0,1,awesom present digit magazin link touchingstori sxsw gsdm
4614,18,1,1,1,0,0,0,1,rt iphon auto correct quot merrier quot quot nerdier quot must sxsw
4615,22,0,2,0,0,0,0,1,save sxsw product get anyth done ipad dongl get get sxswbusi
4616,15,1,1,1,0,0,0,1,rt googl launch major new social network call circl possibl today link sxsw
4617,11,1,1,0,0,0,0,2,android parti sxsw lustr pearl bar other link
4618,28,0,2,2,0,0,0,1,quot design ipad interfac new navig schema quot acc head quot futur touch quot panel track mind sxsw sxswlib
4619,22,1,2,1,0,0,0,1,quot not want undivid attent pleas take mobil phone ipad quot sxsw leanstartup
4620,22,1,1,1,2,0,0,1,rt hey sxsw exhibitor not captur booth experi retrollect disc popular disc win ipad link
4621,12,0,1,1,2,0,0,2,quot papyru sort like ipad quot nice lol sxsw lavel
4622,20,3,2,3,1,0,0,1,rt sxsw want win ipad get case chao link
4623,22,1,1,4,0,0,0,1,rt head link pm cst today win vip access acoust solo set sxsw tonight
4624,17,1,1,0,0,0,0,1,sxsw googl blogger sketchup parti unexpectedli quiet compar last night
4625,18,0,2,1,0,0,0,1,sxsw come see bitbop austin gdgtaustin purevolum hous triniti monday march th link
4626,23,2,1,3,0,0,0,3,ûï rt petricon say googl tv browser think correct sxswû
4627,16,1,2,1,0,0,0,2,rt tim soo invis instrument jaw drop iphon wii control link openexhibit sxsw
4628,19,2,3,1,0,0,0,1,ûï rt interrupt regularli schedul sxsw geek program big news link googl circlesû
4629,20,1,2,2,0,0,0,2,rt beluga iphon app highlight sxsw excel way coordin sxswjapan relief effort
4630,18,0,2,1,0,0,0,1,brace audio onslaught sxsw enjoy free music sampler itun link featuredartist
4631,20,1,2,0,0,0,0,2,tell follow keep updat sxsw parti eventseekr android link iphon app way
4632,26,0,2,0,1,0,0,1,sxsw amp want drink free get ask around iphon app find amp join us drink austin
4633,29,2,1,2,1,0,0,1,rt best thing abt sxsw great food amp drink patio amp plenti free park min quot mess quot link
4634,19,0,1,1,0,0,0,2,turn ipad physic messag platform holler gram cheeki app built sxsw link
4635,25,1,1,2,2,0,0,2,rt wooooo mention releas discovr iphon time sxsw new featur link
4636,20,2,2,2,1,0,0,2,rt no stumbl around lost sxsw stay contact group iphon applic link
4637,12,2,2,0,0,0,0,1,enjoy learn experiment product strategi fr sxtxstate sxsw link
4638,21,1,1,0,0,0,0,2,expect see flood shini new ipad today line appl store around block sxsw
4639,21,4,1,2,1,0,0,1,rt awesom rt knit staircas attend sxsw parti tomo pm host amp link
4640,22,1,2,2,0,0,0,1,rt aron pilhof new york time endors html ipad newsapp sxsw anû cont link
4641,21,1,2,2,1,0,0,1,rt shhhh promo code ipad giveaway sxsw sxsw web develop win link
4642,23,0,2,1,1,0,0,2,nieuw regel quot googl tweet quot new quot think speak quot mark belinski tweet panel sxsw
4643,25,0,2,1,2,0,0,1,peopl sxswi insist share footag japanes tragedi not think peopl sxsw know googl
4644,15,0,2,1,0,0,0,2,go bar get free drink iphon doesdroid sxsw
4645,15,0,1,1,0,0,0,1,googl launch major new social network call circl possibl today updat sxsw link
4646,14,1,3,2,0,0,0,1,follow bing googl seo session qagb sxsw buddi seo
4647,20,1,4,2,0,0,0,1,rt get owl bubo iphon coupon use code sbsw sxsw sxswfilm sxswi almedia
4648,17,1,1,1,0,0,0,2,got googl parti not interview twit tv final ran sxsw
4649,21,3,3,1,1,0,0,2,rt wait see big news link googl circl sxsw
4650,17,1,1,1,0,0,0,1,rt interest googl launch circl later today context ad search sxsw link
4651,17,0,1,1,0,0,0,1,look around sxswi would think appl tech compani exist sxsw
4652,25,2,3,3,0,0,0,1,rt rt appar googl quot ad prefer quot see googl think like seenocreepi sxsw pnid
4653,23,0,1,1,0,0,0,1,great convers ux meet iphon dev meet afternoon onto phoenix happi hour sxsw
4654,13,1,2,0,1,0,0,1,bad line temporari appl store sxsw ipad
4655,12,1,1,0,0,0,0,2,googl circl first real altern facebook sxsw
4656,26,1,2,1,1,0,0,1,rt stand top step right side come onto patio come say quot android quot teamandroid sxsw
4657,20,1,2,0,0,0,0,1,geek without bound sxsw meetup geek without bound sun march pm ûò pm meet turnston bu link
4658,26,0,1,0,0,0,0,2,check quot mistak made build netflix iphon quot go cool alway learn mistak sxsw
4659,28,1,1,1,3,0,0,1,hey pick one ya rt omg still line new ipad die hunger sxsw els line
4660,16,1,2,2,0,0,0,1,rt public note quot step bulletproof ux strategi quot link sxsw rhjrux
4661,23,0,2,0,0,0,0,1,curiou googl circl rumor new take next social network stay tune news sxsw
4662,9,1,3,1,0,0,0,1,rt unload ipad link sxsw appl ipad
4663,8,0,1,1,0,0,0,1,found pop appl store sxsw
4664,17,1,1,3,1,0,0,1,rt download free track sxsw music sampler avail store today link
4665,27,1,2,3,1,0,0,1,believ got got seat quot googl amp bing websit rank sxsw quot sxsw qagb hilton salon link
4666,22,2,1,0,0,0,0,1,find around sxsw today grab slap bracelet ask win ipad
4667,16,0,2,0,0,0,0,1,unlik googl analyt meant show other share capabl sxsw bavcid
4668,11,0,1,1,0,0,0,1,pick white ipad pop appl store sxsw
4669,24,1,1,2,0,0,0,0,rt quot googl look technic solut not great commun human solut quot sxsw
4670,15,0,1,1,0,0,0,0,def could use ipad sxsw today tweet via iphon sorta pretti much sux
4671,11,0,1,1,1,0,0,1,ever wonder googl map captur street view sxsw link
4672,17,1,2,0,0,0,0,1,three type peopl work ghost bad appl kid gamestorm sxsw
4673,15,2,2,2,1,0,0,2,rt appl hawk ipad sxsw festiv popup store link
4674,17,1,2,2,0,0,0,2,rt googl marissa mayer locat base fast fun futur link sxsw sxswi
4675,18,0,1,0,0,0,0,2,obsess sxsw go iphon app feckin geniu crazi long list session less scari
4676,23,2,1,2,3,0,0,1,rt confirm appl store week popup austin sxsw pictur link via gave us no credit
4677,30,0,1,0,0,0,0,1,everi time hold yur ipad air snap pic remind priest hold bibl except design california sxsw
4678,14,0,3,0,0,0,0,0,well cashmor gave new ipad crush non endors sxsw checkin ouch
4679,24,1,1,1,0,0,0,2,lot love googl api session visual govern data sxsw includ map map api fusion tabl refin
4680,19,0,3,0,1,0,0,1,dig john mcree talk design boomer mayb like research link sxsw yourmom olderadult
4681,19,1,3,4,0,0,0,1,rt import make sure donat japanes red cross japan link sxsw quak
4682,17,1,1,1,0,0,0,1,googl era googl look futur mobil locat base devic link sxsw
4683,21,1,1,1,1,0,0,1,idea rt group challeng come iphon app solv parent start issu sxsw
4684,19,2,1,1,0,0,0,1,ûï rt marissa mayer googl connect digit amp physic world mobil link sxswû
4685,23,0,2,0,0,0,0,1,houston airport sxsw number peep text away hyster one iphon user covet electr outlet lol
4686,13,1,1,0,0,0,0,1,mistak made build netflix iphon sxsw hilton link
4687,13,2,1,1,0,0,0,1,thank retweet rt appl store sxsw info
4688,24,0,1,1,0,0,0,2,guy next bathroom prop ipad urin keep use go peopl seriou sxsw
4689,18,0,1,0,0,0,0,2,sxsw googl parti austin texa entri receiv anti privaci law petit sunglass free beer link
4690,14,1,2,1,0,0,0,1,need drive buddi hour albani sxsw gt link
4691,18,0,1,1,0,0,0,1,short line build flash appl store downtown peopl want new ipad sxsw
4692,14,0,1,0,1,0,0,2,googl expect releas new uber social share sxsw circl thought link
4693,18,0,2,0,0,0,0,2,playhopskoch appl app store well android market get readi rock sxsw
4694,18,2,1,2,0,0,0,1,rt googl fire shot foursquar check reward titl link sxsw
4695,14,2,1,1,1,0,0,0,boooo rt flipboard develop iphon version not android say sxsw
4696,22,0,4,2,1,0,0,1,dl calyp app today avail itun app store amp android market special perk endors sxsw calyp casa
4697,19,0,5,1,0,0,0,1,tech appl open pop store austin sxsw geekfest appl brianlam thousand link technolog
4698,10,0,1,2,0,0,0,2,band googl aclu parti rock sxsw link
4699,11,0,2,0,1,0,0,1,anyon know sxsw appl store sell macbook batteri sxswi
4700,17,0,1,1,0,0,0,1,googl marissa meyer quot product featur quot agre sxsw
4701,21,0,2,1,2,0,0,2,appl store peep come run high five line open sec enuf us chump sxsw ipad link
4702,13,0,0,0,1,0,0,1,extra ipad sale austin convent center want one link
4703,19,0,2,0,0,0,0,1,googl collect data type request receiv govern global privacybootcamp sxsw
4704,27,1,2,3,1,0,0,2,lol rt bet lot nerd sxsw use iphon light saber app barroom brawl instead fist
4705,15,0,1,0,0,0,0,1,start bring crowd baracad sxsw popup appl store link
4706,13,0,1,1,0,0,0,1,new updat hootsuit mobil sxsw updat iphon blackberri amp android link
4707,22,0,4,0,2,0,0,1,googl latina see find porn first impress peopl get us latism sxsw sxswlatam latinasintech
4708,20,0,1,3,0,0,0,2,call hot spot mobil heatmap iphon app leverag sq sxsw help find hot quiet place
4709,19,3,1,1,0,0,0,1,ha one way track contact rt john android sxsw link
4710,22,0,1,0,0,0,0,0,popup store austin sold noth iphon batteri extend would make much money sxsw
4711,19,0,1,1,0,0,0,2,cool app come sxsw make miss iphon big way
4712,19,1,3,1,1,0,0,1,rt pubcamp kirku sxsw download qrank ipad iphon come pubcamp sxsw prize
4713,20,1,2,1,1,0,0,2,rt almost everi quot quot answer googl doc session sxsw looseorgan
4714,24,1,1,0,0,0,0,1,anoth great panel pm hilton austin nik daftari left brain search googl right brain search sxsw
4715,18,1,1,0,1,0,0,1,size get got appl pop store open sxsw
4716,20,0,3,1,0,0,0,1,appl enthusiast line ipad outsid pop appl store austin sxsw th congress open pm link
4717,25,1,1,3,0,0,0,2,rt good cnn articl sxsw import social web innov link bring griddler ipad app
4718,28,1,1,0,2,0,0,2,new job appl ûï met team set sxsw appl store set whole place noth day great work û
4719,12,1,1,1,0,0,0,1,sxsw appl busi key music event link via
4720,14,2,1,1,0,0,0,1,rt found road dawg check ipad store sxsw
4721,19,1,1,2,0,0,0,0,rt know sxsw iphon start lie signal strength
4722,10,0,2,1,0,0,0,1,sxsw panel googl envis search without search link sxsw sxswi
4723,15,2,2,1,1,0,0,1,thank rt sxsw touchingstori great present futur digit magazin link
4724,11,0,2,0,1,0,0,2,appl pop store still ipad sxsw sxswi
4725,26,1,1,0,1,0,0,1,hey design imag onto iphon case would might surpris sxsw
4726,22,2,6,2,2,0,1,1,rt rt ÷¼ happi woman day make love not fuss ÷ link ë© edchat musedchat sxsw sxswi classic newtwitt
4727,10,0,1,0,0,0,0,1,queue appl pop store sxsw link
4728,18,0,1,1,1,0,0,0,surviv sxsw gig space left iphon shall see
4729,22,2,1,2,0,0,0,1,rt hey sxsw mover shaker publish quot poke box quot ebook next week get involv link
4730,18,1,2,0,0,0,0,2,check iphon app nice check link fun sxsw
4731,15,0,2,0,1,0,0,2,lustr pearl teamandroidsxsw caus love android geek sxsw link
4732,9,0,1,0,0,0,0,2,sxsw thank ever present iphon barg tabl
4733,23,0,2,1,0,0,0,0,ridicul see someon take photo session ipad cannot wait see concert use sxsw silli
4734,25,0,1,1,0,0,0,2,honor appl sxsw pop shop thought landlord amp leas agent util pop shop link
4735,17,3,1,2,0,0,0,1,come visit aisl across googl sxsw sxsw trade show link
4736,16,1,1,2,0,0,0,1,rt readwriteweb report googl might launch new social network sxsw today link
4737,15,4,2,1,0,0,0,1,rt sxsw rock casbah partylikeit digit right link
4738,20,0,2,0,0,0,0,2,plan wait ipad sxsw appl store get infektd might player crowd link
4739,27,1,1,1,0,0,0,1,spent min foursquar lot charg iphon got back get line digg parti sxsw
4740,17,1,1,2,0,0,0,1,marissa mayer futur not ar quot contextu discoveri quot imag locat person context recommend sxsw
4741,24,1,2,0,0,0,0,1,pluck end taxi line stranger lift airport rental car payitforward sxsw
4742,8,0,1,0,0,0,0,1,appl store downtown austin open til midnight sxsw
4743,20,3,3,2,1,0,0,2,thank girl rt congrat win last ipad case boyfriend aw sxsw cbatsxsw
4744,24,0,1,1,0,0,0,2,link part present sxsw good thing crash instead work best iphon android
4745,14,1,2,0,4,0,0,2,okay realli yay new android app kthxbai sxsw
4746,15,1,1,1,1,0,0,1,rt sxsw download free music mix itun link
4747,14,0,3,0,0,0,0,1,kawasaki quot pagemak save appl quot oh day sxsw jwtatl enchant
